what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1238213455203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213457296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213465078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213554265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213554281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213554750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213570921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213588187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213618140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213625781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213625812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213626281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213636390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213637328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213640484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213640484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213640906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1238213644984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1238213646765
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213669171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213675828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213686640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213687203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213813328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213813343
