what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211633281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211633734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238211647906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211648406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211667078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211667093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211667546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238211691031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238211699609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211708875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211711625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211711640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238211712046
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238211716156
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238211761593
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1238211762578
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238211763046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238211877609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1238211890750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1238211891484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238211891937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238211897140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1238211897281
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.text.c.indent,1238211897609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238211897953
