what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1238214780812
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.text.c.indent,1238214781125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238214781546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238214827593
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238214844484
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238214845500
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238214848078
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238214850875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238214873562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238214883109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238214902359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238214954953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238214954968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238214955421
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238214959171
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238214962062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238214996234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238215005593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1238215036718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1238215046843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238215049078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238215064609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238215193609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238215193609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238215194046
