what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1238212579671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212645468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212691781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212691796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212692265
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238212694375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238212702031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212702546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212785812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212785875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212786218
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1238212812312
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238212816734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238212843671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238212874656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238212878125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213145703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213145718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213146125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213146562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213148531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213148531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238213149000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1238213243265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238213277531
